wl (nm),n,k
342.146269199326,1.86647837178976,0.974563912476617
342.930267938448,1.86637130040749,0.972322868739655
343.71426667757,1.86622425848541,0.970075101137038
344.498265416691,1.86603710973878,0.967820889781426
345.282264155814,1.86580971838848,0.965560516675836
346.066262894936,1.86554194916913,0.963294265744824
346.850261634058,1.86523366733768,0.96102242286612
347.63426037318,1.86488473868251,0.958745275902764
348.418259112302,1.86449502953292,0.956463114735766
349.202257851424,1.86406440676933,0.954176231297198
349.986256590546,1.8635927378337,0.951884919603913
350.770255329668,1.86307989074074,0.949589475791701
351.55425406879,1.86252573408954,0.947290198150015
352.338252807912,1.86193013707574,0.944987387157237
353.122251547035,1.86129296950438,0.942681345516511
353.906250286157,1.86061410180323,0.940372378192109
354.690249025279,1.85989340503676,0.938060792446419
355.474247764401,1.85913075092081,0.93574689787745
356.258246503523,1.85832601183782,0.933431006456996
357.042245242644,1.85747906085272,0.931113432569373
357.826243981767,1.85658977172958,0.928794493050758
358.610242720889,1.85565801894886,0.926474507229205
359.394241460011,1.85468367772552,0.92415379696522
360.178240199133,1.85366662402775,0.921832686693035
360.962238938255,1.85260673459647,0.919511503462584
361.746237677377,1.85150388696577,0.917190576982017
362.530236416499,1.850357959484,0.914870239661023
363.314235155622,1.84916883133574,0.912550826654806
364.098233894744,1.84793638256477,0.910232675908725
364.882232633866,1.84666049409771,0.907916128203716
365.666231372988,1.84534104776879,0.905601527202394
366.45023011211,1.84397792634542,0.903289219495936
367.234228851232,1.84257101355485,0.900979554651683
368.018227590354,1.84112019411178,0.89867288526154
368.802226329476,1.83962535374707,0.896369566991132
369.586225068598,1.83808637923742,0.894069958629782
370.37022380772,1.83650315843633,0.891774422141267
371.154222546842,1.83487558030605,0.889483322715413
371.938221285965,1.83320353495086,0.887197028820509
372.722220025086,1.83148691365142,0.884915912256598
373.506218764209,1.82972560890058,0.882640348209578
374.290217503331,1.82791951444032,0.880370715306249
375.074216242452,1.82606852530021,0.878107395670162
375.858214981574,1.82417253783709,0.87585077497846
376.642213720697,1.82223144977637,0.873601242519559
377.426212459819,1.82024516025473,0.871359191251823
378.210211198941,1.81821356986444,0.869125017863128
378.994209938063,1.81613658069916,0.866899122831417
379.778208677185,1.81401409640158,0.86468191048623
380.562207416307,1.81184602221261,0.86247378907119
381.34620615543,1.80963226502244,0.860275170807522
382.130204894551,1.80737273342345,0.858086471958564
382.914203633673,1.80506733776496,0.855908112895294
383.698202372795,1.80271599021001,0.853740518162929
384.482201111918,1.80031860479417,0.851584116548534
385.266199851039,1.79787509748647,0.84943934114973
386.050198590161,1.79538538625254,0.847306629444426
386.834197329284,1.79284939111997,0.845186423361701
387.618196068406,1.79026703424613,0.843079169353719
388.402194807528,1.78763823998835,0.840985318468783
389.18619354665,1.78496293497666,0.838905326425477
389.970192285772,1.7822410481892,0.836839653687962
390.754191024894,1.7794725110303,0.83478876554236
391.538189764016,1.77665725741142,0.832753132174296
392.322188503138,1.77379522383511,0.830733228747546
393.106187242261,1.77088634948178,0.828729535483877
393.890185981382,1.7679305763,0.826742537743957
394.674184720504,1.76492784909972,0.824772726109452
395.458183459626,1.76187811564911,0.822820596466246
396.242182198749,1.75878132677493,0.820886650088782
397.02618093787,1.75563743646654,0.81897139372554
397.810179676993,1.75244640198363,0.817075339685617
398.594178416115,1.74920818396821,0.815199005926392
399.378177155237,1.74592274656033,0.813342916142333
400.162175894359,1.74259005751841,0.811507599854792
400.946174633481,1.73921008834384,0.80969359250289
401.730173372604,1.73578281441024,0.807901435535397
402.514172111726,1.73230821509755,0.806131676503613
403.298170850847,1.72878627393108,0.804384869155157
404.082169589969,1.72521697872573,0.802661573528697
404.866168329091,1.72160032173562,0.800962356049521
405.650167068213,1.71793629980932,0.799287789625889
406.434165807336,1.71422491455087,0.797638453746155
407.218164546457,1.71046617248685,0.796014934576561
408.00216328558,1.70666008523978,0.794417825059572
408.786162024702,1.70280666970793,0.792847725012828
409.570160763824,1.698905948252,0.791305241228396
410.354159502945,1.69495794888884,0.789790987572415
411.138158242068,1.69096270549246,0.788305585084904
411.92215698119,1.68692025800256,0.78684966207969
412.706155720312,1.68283065264122,0.785423854244173
413.490154459435,1.67869394213732,0.784028804739007
414.274153198556,1.67451018595999,0.782665164297294
415.058151937678,1.67027945056049,0.78133359132324
415.842150676801,1.66600180962351,0.780034751990062
416.626149415923,1.66167734432782,0.778769320336938
417.410148155045,1.6573061436168,0.777537978364675
418.194146894166,1.65288830447937,0.776341416129971
418.97814563329,1.64842393224129,0.775180331837893
419.762144372412,1.64391314086762,0.774055431932333
420.546143111533,1.63935605327652,0.772967431184057
421.330141850655,1.63475280166477,0.771917052776056
422.114140589777,1.63010352784562,0.770905028385805
422.8981393289,1.62540838359922,0.769932098263949
423.682138068021,1.62066753103611,0.768999011309065
424.466136807144,1.61588114297411,0.768106525138022
425.250135546266,1.61104940332944,0.767255406151287
426.034134285388,1.60617250752187,0.76644642959286
426.818133024509,1.60125066289496,0.765680379604017
427.602131763631,1.59628408915155,0.764958049270355
428.386130502753,1.59127301880505,0.764280240661421
429.170129241876,1.5862176976468,0.76364776486222
429.954127980998,1.58111838523037,0.763061441995769
430.738126720121,1.57597535537268,0.762522101235928
431.522125459242,1.57078889667296,0.762030580809585
432.306124198364,1.56555931304956,0.761587727987195
433.090122937486,1.56028692429528,0.761194399060804
433.874121676609,1.55497206665146,0.76085145930833
434.658120415731,1.54961509340135,0.760559782943048
435.442119154853,1.544216375483,0.76032025304705
436.226117893975,1.53877630212215,0.760133761487373
437.010116633097,1.53329528148522,0.760001208813464
437.794115372219,1.52777374135286,0.759923504134524
438.578114111342,1.52221212981417,0.759901564975223
439.362112850463,1.51661091598172,0.759936317108165
440.146111589585,1.51097059072753,0.760028694361472
440.930110328707,1.50529166744015,0.760179638399595
441.714109067829,1.4995746828025,0.76039009847568
442.498107806951,1.49382019759079,0.760661031153298
443.282106546073,1.48802879749382,0.760993399995778
444.066105285195,1.48220109395277,0.761388175220769
444.850104024317,1.47633772502086,0.761846333317938
445.634102763439,1.47043935624233,0.762368856627526
446.418101502562,1.46450668155008,0.762956732877286
447.202100241684,1.45854042418122,0.763610954675433
447.986098980805,1.4525413376095,0.764332518956929
448.770097719928,1.44651020649326,0.765122426380729
449.55409645905,1.4404478476381,0.765981680674936
450.338095198172,1.43435511097203,0.766911287927555
451.122093937294,1.42823288053192,0.767912255819713
451.906092676416,1.4220820754589,0.76898559279874
452.690091415538,1.41590365100086,0.770132307188109
453.47409015466,1.40969859951905,0.771353406231584
454.258088893782,1.40346795149647,0.772649895068559
